file_name,keywords,sound_id,sound_link,start_end_samples,manufacturer,license
LoneCricketSeptember2013.wav,silence;peaceful;woods;insect;forests;lone-cricket;nervous-pause;lone;field-cricket;fields;nature;field-recording;cricket;summer,198545,https://freesound.org/people/kvgarlic/sounds/198545,"[1638400, 2820118]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
lssss.wav,soundscape;ambience;ambient;pad;bright;crystal;cinematic;relaxing;atmosphere;beautiful,329770,https://freesound.org/people/tim.kahn/sounds/329770/,"[1043968, 1914447]",tim.kahn,http://creativecommons.org/licenses/by-nc/3.0/
RnSqScmlPadC3.wav,ambient;dreamy;pad,78073,https://freesound.org/people/jonno128/sounds/78073,,jonno128,http://creativecommons.org/licenses/by/3.0/
Maas 03 100215.wav,cityscapewater;field-recording;maas;meuse;netherlands;quaside;river;rotterdam;wave;waves,90357,https://freesound.org/people/LG/sounds/90357,"[42496, 1225120]",LG,http://creativecommons.org/licenses/by/3.0/
Machine Ambiance 2.wav,field-recording;ambiance;pcmm10;machine,223688,https://freesound.org/people/Filmbrute/sounds/223688,"[0, 1159341]",Filmbrute,http://creativecommons.org/licenses/by/3.0/
train.wav,rail-road;moving;train,351783,https://freesound.org/people/mma_official/sounds/351783,"[0, 854252]",mma_official,http://creativecommons.org/publicdomain/zero/1.0/
safe.wav,clinking;combination;door;metal;safe;tumblers,17972,https://freesound.org/people/cognito perceptu/sounds/17972,,cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
marissa sound 2.wav,Bell;Small-Bell;Ring,178609,https://freesound.org/people/mariss274/sounds/178609,,mariss274,http://creativecommons.org/publicdomain/zero/1.0/
marker-pen-paper.wav,scribbling;drawing;scribble;scratching;paper;pen;writing;pencil;foley,232990,https://freesound.org/people/Eelke/sounds/232990,,Eelke,http://creativecommons.org/licenses/by-nc/3.0/
short_lift.wav,mechanical;lift;machine;elevator;mobility;squeaky;announcement,244934,https://freesound.org/people/kwahmah_02/sounds/244934,,kwahmah_02,http://creativecommons.org/licenses/by/3.0/
Paper shredder.wav,shredder;office;Paper;shredding,185272,https://freesound.org/people/MrAuralization/sounds/185272,"[2066432, 3136672]",MrAuralization,http://creativecommons.org/licenses/by/3.0/
Sawing 2x4.wav,chop;cut;saw;wood,102583,https://freesound.org/people/CGEffex/sounds/102583,"[146432, 1312801]",CGEffex,http://creativecommons.org/licenses/by/3.0/
md1trk19.wav,bright;metallic;scrape;vox-like,123452,https://freesound.org/people/alienistcog/sounds/123452,"[4794880, 5564762]",alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
Snapping toothpicks with fingers.wav,snap;crack;wood;break;splinter;toothpicks;sticks;OWI;twigs,325799,https://freesound.org/people/150118NicoleKalamer/sounds/325799,,150118NicoleKalamer,http://creativecommons.org/licenses/by-nc/3.0/
md1trk31.wav,crisp;crumpling;paper,123466,https://freesound.org/people/alienistcog/sounds/123466,,alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
passi su vecchio parquet attenzione al centro.wav,efx;foley;nature;sound;sounds,124363,https://freesound.org/people/lollosound/sounds/124363,"[779776, 1567131]",lollosound,http://creativecommons.org/publicdomain/zero/1.0/
MetalScraping.wav,metal;metal-scraping;pan;scraping,108271,https://freesound.org/people/klakmart/sounds/108271,"[169472, 1043231]",klakmart,http://creativecommons.org/publicdomain/zero/1.0/
"Metal pole, dropping, set down, metal ring.wav",ring;pole;pipe;Metal;drop;ringing;hits;down,188206,https://freesound.org/people/SpliceSound/sounds/188206/,"[772608, 1470792]",SpliceSound,http://creativecommons.org/publicdomain/zero/1.0/
walkingondirtpath.wav,dirt;foot;path;steps;trail;walking,48252,https://freesound.org/people/stomachache/sounds/48252,,stomachache,http://creativecommons.org/publicdomain/zero/1.0/
sliding foley.wav,foley;metal;propane;slide;sliding;tank;wood,21843,https://freesound.org/people/mrtunes/sounds/21843,"[243712, 1507683]",mrtunes,http://creativecommons.org/publicdomain/zero/1.0/
Mexican federal police formation on rain.wav,rain;formation;police;cops,341965,https://freesound.org/people/quetzalcontla/sounds/341965,"[0, 903315]",quetzalcontla,http://creativecommons.org/licenses/by/3.0/
Microwave_1-2.wav,appliance;kitchen;microwave,86182,https://freesound.org/people/SteveMannella/sounds/86182,"[1536, 1093144]",SteveMannella,http://creativecommons.org/licenses/sampling+/1.0/
Radio interference.wav,radio;static;frequency;interference;am;noise,337747,https://freesound.org/people/quetzalcontla/sounds/337747,,quetzalcontla,http://creativecommons.org/licenses/by/3.0/
Misc_bird_calls_light_traffic.wav,bird;city;distant-traffic;field-recording;nature;song;suburban,94796,https://freesound.org/people/tiredoldwhiteman/sounds/94796,"[3453952, 4652864]",tiredoldwhiteman,http://creativecommons.org/licenses/by/3.0/
MrM_ElantraStarting2.wav,car;engine;foley;h1;starting;zoom,116601,https://freesound.org/people/mrmccormack/sounds/116601,,mrmccormack,http://creativecommons.org/publicdomain/zero/1.0/
modem conection 1_NORM.wav,dial-out;dial-tone;modem;modulation;noise;noise-modulation,44568,https://freesound.org/people/pocket/sounds/44568,"[463360, 1405738]",pocket,http://creativecommons.org/licenses/by/3.0/
Montage Maschiene 02.wav,whir;maschine;maschienenmusik;mechanical;motor;machinery;machine;robot;factory;robotic;fabrik;industrial;manufactur,209215,https://freesound.org/people/mark646/sounds/209215,,mark646,http://creativecommons.org/publicdomain/zero/1.0/
Montage Maschiene 03.wav,whir;maschine;maschienenmusik;mechanical;motor;machinery;machine;robot;factory;robotic;fabrik;industrial;manufactur,209214,https://freesound.org/people/mark646/sounds/209214,,mark646,http://creativecommons.org/publicdomain/zero/1.0/
Morning Chorus In Malta.wav,birds;dawn;tweets;bird-song;morning;morning-chorus;daybreak,197102,https://freesound.org/people/musicradiocreative/sounds/197102,"[33792, 1319166]",musicradiocreative,http://creativecommons.org/publicdomain/zero/1.0/
thunder_with_rain_01.wav,lightning;nature;rain;storm;thunder,81388,https://freesound.org/people/joedeshon/sounds/81388,"[1307136, 2374109]",joedeshon,http://creativecommons.org/licenses/by/3.0/
tearing-foam-paper.wav,ripping;splitting;velcro;paper;rift;rip;foley;split;foam;tear;tearing;crack,126379,https://freesound.org/people/Eelke/sounds/126379,,Eelke,http://creativecommons.org/licenses/by-nc/3.0/
Washing machine-000.wav,noises;field-recording;washing;household;machine,180159,https://freesound.org/people/FEAMEIS/sounds/180159,"[1244672, 2400000]",FEAMEIS,http://creativecommons.org/licenses/by/3.0/
NightclubEntrance_quiet.wav,chatter;ambience;uk;talking;smoking-area;nightclub;british;club;field-recording;entrance;walla,178016,https://freesound.org/people/LampEight/sounds/178016,"[559104, 1764834]",LampEight,http://creativecommons.org/publicdomain/zero/1.0/
Nordschleife_Vorkriegsrennwagen_1.wav,racing;mercedes;Cars;driveby;cars;Vintage;bentley,170992,https://freesound.org/people/jungh001/sounds/170992,,jungh001,http://creativecommons.org/publicdomain/zero/1.0/
Vending Machine_Money Button Vend_approaching cart.wav,sequence;vending;machine,138276,https://freesound.org/people/Hupguy/sounds/138276,,Hupguy,http://creativecommons.org/publicdomain/zero/1.0/
Peckham Rye afternoon.wav,ambience;london;peckham;street;vehicles;voices,74458,https://freesound.org/people/deleted_user_1116756/sounds/74458/,"[5155328, 6393177]",deleted_user_1116756,http://creativecommons.org/licenses/by-nc/3.0/
pouring_coconut_juice_in_two_glasses.wav,can;drinks;glass;pour,103545,https://freesound.org/people/tschapajew/sounds/103545,,tschapajew,http://creativecommons.org/licenses/sampling+/1.0/
wind turbine blades.wav,blades;wind;energy;turbine;renewable,132724,https://freesound.org/people/Andy_Gardner/sounds/132724,"[1057280, 2363411]",Andy_Gardner,http://creativecommons.org/publicdomain/zero/1.0/
River Shoals with Distant Canada Geese.wav,relaxing;river;ambience;waterfalls;canada-geese;water;shoals;ambient;nature;stream;field-recording;geese;stereo;canada,231264,https://freesound.org/people/BWSmithATL/sounds/231264,"[3967488, 4791313]",BWSmithATL,http://creativecommons.org/licenses/by-nc/3.0/
waves_1.wav,waves;beach;ocean;surf;water,241824,https://freesound.org/people/haldigital97/sounds/241824,"[3416576, 4269054]",haldigital97,http://creativecommons.org/publicdomain/zero/1.0/
tent - int wind and rain.wav,canvas;rain;tent;wind,117626,https://freesound.org/people/soundmary/sounds/117626,"[556032, 1312311]",soundmary,http://creativecommons.org/publicdomain/zero/1.0/
water fountian-hollow sm med pitch.wav,drip;water,33871,https://freesound.org/people/jsensation/sounds/33871,"[47616, 1076756]",jsensation,http://creativecommons.org/licenses/sampling+/1.0/
Remix of 33366__cognito_perceptu__bong_hits_with_lighter (cleaner and compressed).wav,33366;inhale;exhale;drug;drugs;hit;bong;hubbly;lighter;pipe;smoking;hits;bubbles;bubbly,109218,https://freesound.org/people/Timbre/sounds/109218,"[96768, 1352455]",Timbre,http://creativecommons.org/licenses/by-nc/3.0/
old car engine start and stop.wav,inside;motor;start;oldtimer;stop;car;diesel;engine,250009,https://freesound.org/people/launemax/sounds/250009/,,launemax,http://creativecommons.org/publicdomain/zero/1.0/
Shipwreck underwater 01.wav,passive-sonar;shipwreck;torpedo;water,101406,https://freesound.org/people/LG/sounds/101406,"[2208768, 3342884]",LG,http://creativecommons.org/licenses/by/3.0/
old_man_walking.wav,rasping;floor;man;old;walking,35534,https://freesound.org/people/reinsamba/sounds/35534,,reinsamba,http://creativecommons.org/licenses/by/3.0/
Opening a small bottle filled with liquid and shaking it.wav,open;bottle;cork;vial;opening;liquid;plop,264121,https://freesound.org/people/kessir/sounds/264121,"[12288, 851271]",kessir,http://creativecommons.org/publicdomain/zero/1.0/
Omni_Ambiental_PublicKitchen.wav,Kitchen;Public;dorms,335274,https://freesound.org/people/Mivori/sounds/335274,"[185856, 1035129]",Mivori,http://creativecommons.org/licenses/by/3.0/
Openning a water canteen.wav,OWI;canteen;bottle;container;water;metal;off;screw;lid,366961,https://freesound.org/people/ryanlouis/sounds/366961,,ryanlouis,http://creativecommons.org/licenses/by-nc/3.0/
shaking and opening a water bottle.wav,clack;open;plastic;closing;close;shake;bottle;crystal-microphone;water;crick;shaking;opening;turning,219371,https://freesound.org/people/bushi3593/sounds/219371,"[253952, 1203188]",bushi3593,http://creativecommons.org/publicdomain/zero/1.0/
outdoors ambient  with distant pneumatic hammer.wav,ambient;distant;hammer;outdoors;pneumatic,126960,https://freesound.org/people/bulbastre/sounds/126960,"[1536, 1000216]",bulbastre,http://creativecommons.org/licenses/by/3.0/
outdoors.wav,wind;noise;outside,188498,https://freesound.org/people/manthadavies/sounds/188498,,manthadavies,http://creativecommons.org/publicdomain/zero/1.0/
pluie5.wav,magical;rain;water,40955,https://freesound.org/people/chris dechock/sounds/40955,"[848896, 1790931]",chris dechock,http://creativecommons.org/licenses/sampling+/1.0/
Wind and Leaves.wav,wind;ambience;windy;leaves;nature;calming,183496,https://freesound.org/people/ecfike/sounds/183496,"[5220352, 6367374]",ecfike,http://creativecommons.org/publicdomain/zero/1.0/
Paging through a book.wav,OWI;book;reading;paper;turn;page;pages;turning,365709,https://freesound.org/people/BiancaBothaPure/sounds/365709,"[617984, 1678729]",BiancaBothaPure,http://creativecommons.org/licenses/by-nc/3.0/
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,ripping;tearing;rustling-tinfoil;packet;foil;metallic;rip;tin-foil;crumpling;metal;tear;rustling;rustling-packet;tinfoil,366299,https://freesound.org/people/Rowmag/sounds/366299,,Rowmag,http://creativecommons.org/licenses/by-nc/3.0/
Paper Unfurl.wav,unfurl;page;paper;turn,277159,https://freesound.org/people/LampEight/sounds/277159,,LampEight,http://creativecommons.org/publicdomain/zero/1.0/
Peanut Can percussion - 30 sec.wav,metal;hit;smack;rattle;bump,128897,https://freesound.org/people/joshenanigans/sounds/128897,,joshenanigans,http://creativecommons.org/licenses/by/3.0/
PS3F_FOZ_Terminal_motor onibus_sabado_tarde.wav,bus;motor;traffic;Bus;terminal,334658,https://freesound.org/people/paisagemsonoraunila/sounds/334658,"[4314624, 5222682]",paisagemsonoraunila,http://creativecommons.org/publicdomain/zero/1.0/
redtail-elevator.wav,clank;elevator;hum;machine;noise,124388,https://freesound.org/people/alienistcog/sounds/124388,"[1585664, 2757873]",alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
randomscrape.wav,metal;scrape;scraping;stone,50121,https://freesound.org/people/smidoid/sounds/50121,,smidoid,http://creativecommons.org/licenses/by/3.0/
picar_tiket_bus.wav,door;dial-ticket;industrial;social-interaction;bus;sonsdebarcelona;barcelona-eixample,66116,https://freesound.org/people/sonsdebarcelona/sounds/66116,,sonsdebarcelona,http://creativecommons.org/licenses/by-nc/3.0/
Watering Can.wav,splash;overflow;hosepipe;refill;drip;outside;plastic-container;tap;water;can;watering-can;field-recording;fill;flow;garden,25901,https://freesound.org/people/Percy Duke/sounds/25901,"[808448, 1823741]",Percy Duke,http://creativecommons.org/licenses/by/3.0/
radio static 3.wav,radio;static,91998,https://freesound.org/people/eddy15/sounds/91998,,eddy15,http://creativecommons.org/licenses/by-nc/3.0/
Rave1.wav,detune;node;noise;rhythmic;string,87467,https://freesound.org/people/crabsoneyes/sounds/87467,"[3584, 668228]",crabsoneyes,http://creativecommons.org/licenses/by/3.0/
plastic_ruler.wav,ambient;perception;contact-mic,168460,https://freesound.org/people/mitsuhito/sounds/168460,"[1755136, 2934838]",mitsuhito,http://creativecommons.org/licenses/by/3.0/
plunging toilet.wav,foley;glub;gurgle;plunge;toilet;water,108788,https://freesound.org/people/tim.kahn/sounds/108788/,,tim.kahn,http://creativecommons.org/licenses/by/3.0/
snow.wav,footsteps;walk;snow;walking;crunch;crunching,261615,https://freesound.org/people/mannhawks/sounds/261615,,mannhawks,http://creativecommons.org/publicdomain/zero/1.0/
R05_0581.wav,fill;buzzing;dispenser;buzz;motor;beeping;restaurant;beep;ice;field-recording;drink;dispense;food;cup;ice-machine;liquid;fast-food;water;buzzer,329808,https://freesound.org/people/Omar Alvarado/sounds/329808,,Omar Alvarado,http://creativecommons.org/licenses/by/3.0/
zipper.wav,ambient;perception;contact-mic,168457,https://freesound.org/people/mitsuhito/sounds/168457,"[943616, 2041105]",mitsuhito,http://creativecommons.org/licenses/by/3.0/
quick writing with pencil on paper.wav,fast;lines;paper;pencil;quick;words;writing,46630,https://freesound.org/people/123jorre456/sounds/46630,"[356864, 1397382]",123jorre456,http://creativecommons.org/publicdomain/zero/1.0/
R05_0242.wav,boat;anchor;anchoring;chair;creak;squeak;motor;park;drop;metal;chain,251556,https://freesound.org/people/Omar Alvarado/sounds/251556,"[13312, 1228907]",Omar Alvarado,http://creativecommons.org/licenses/by-nc/3.0/
radio static 2.wav,radio;static,91997,https://freesound.org/people/eddy15/sounds/91997,,eddy15,http://creativecommons.org/licenses/by-nc/3.0/
radio_static.wav,tuning;radio;static,161083,https://freesound.org/people/jascha23/sounds/161083,"[0, 1186926]",jascha23,http://creativecommons.org/publicdomain/zero/1.0/
Rain drops.wav,Rain;drops;pipe,192338,https://freesound.org/people/ThaisMontanariCabral/sounds/192338,"[472064, 1481063]",ThaisMontanariCabral,http://creativecommons.org/publicdomain/zero/1.0/
Rain falling sound.wav,drops;falling;raindrops;fall;storm;summer;weather;sleep-sound;rain;rainy;water;wet;rain-sounds;raining;relaxing;drop;relax;rainfall;sound,252804,https://freesound.org/people/orangefreesounds/sounds/252804,"[2985472, 4118375]",orangefreesounds,http://creativecommons.org/licenses/by-nc/3.0/
rain in tent.wav,tent;rain;weather,174874,https://freesound.org/people/venaportae/sounds/174874,"[142848, 1187006]",venaportae,http://creativecommons.org/publicdomain/zero/1.0/
Rain on a caravan roof.wav,Weather;Water;Rain;Caravan;Nature;Field-recording,257420,https://freesound.org/people/alorange/sounds/257420,"[1046016, 2040763]",alorange,http://creativecommons.org/publicdomain/zero/1.0/
Rain On Metal Sheet.wav,suburb;rain;calm;metal;ambiance,251570,https://freesound.org/people/PhilllChabbb/sounds/251570,"[2054144, 3015521]",PhilllChabbb,http://creativecommons.org/publicdomain/zero/1.0/
rain on roof.wav,rain;roof,52353,https://freesound.org/people/shaktiman/sounds/52353,,shaktiman,http://creativecommons.org/licenses/by/3.0/
VNP_thurston_02.wav,bird;ambience;breeze;chirp;morning;drip;cave;rain-forest;field-recording;drop;woods,173447,https://freesound.org/people/volivieri/sounds/173447,"[1035776, 1732347]",volivieri,http://creativecommons.org/licenses/by/3.0/
